LineId,Content,EventId,EventTemplate,ParameterList
439,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
440,"- proxy.cse.cuhk.edu.hk : 5070 close , 435 bytes sent , 353 bytes received , lifetime 00 : 01",dd18aa7d,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <*> : <*>","['435', '353', '00', '01']"
441,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
442,- p3p.sogou.com : 80 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['p3p.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
443,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
444,"- p3p.sogou.com : 80 close , 500 bytes sent , 139 bytes received , lifetime 01 : 05",3f98b1e3,"- <*> : <*> close , <*> bytes sent , <*> bytes received , lifetime <*> : <*>","['p3p.sogou.com', '80', '500', '139', '01', '05']"
445,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
446,"- proxy.cse.cuhk.edu.hk : 5070 close , 2200 bytes ( 2.14 KB ) sent , 1455 bytes ( 1.42 KB ) received , lifetime 04 : 00",b62a7eec,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> <*> ) received , lifetime <*> : <*>","['2200', '2.14', '1455', '1.42 KB', '04', '00']"
447,"- proxy.cse.cuhk.edu.hk : 5070 close , 1268 bytes ( 1.23 KB ) sent , 638 bytes received , lifetime 02 : 00",e68cec81,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <*> : <*>","['1268', '(', '1.23', 'KB', ') sent , 638 bytes', '02', '00']"
448,"- proxy.cse.cuhk.edu.hk : 5070 close , 628 bytes sent , 263 bytes received , lifetime 01 : 59",dd18aa7d,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <*> : <*>","['628', '263', '01', '59']"
449,"- proxy.cse.cuhk.edu.hk : 5070 close , 2711 bytes ( 2.64 KB ) sent , 5932 bytes ( 5.79 KB ) received , lifetime 01 : 06",b62a7eec,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> <*> ) received , lifetime <*> : <*>","['2711', '2.64', '5932', '5.79 KB', '01', '06']"
450,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
451,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
452,"- proxy.cse.cuhk.edu.hk : 5070 close , 1076 bytes ( 1.05 KB ) sent , 1030 bytes ( 1.00 KB ) received , lifetime 15 : 00",b62a7eec,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> <*> ) received , lifetime <*> : <*>","['1076', '1.05', '1030', '1.00 KB', '15', '00']"
453,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
454,"- proxy.cse.cuhk.edu.hk : 5070 close , 101 bytes sent , 3444 bytes ( 3.36 KB ) received , lifetime <1 sec",0b423844,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <1 sec","['101', 'sent', ',', '3444', 'bytes ( 3.36 KB )']"
455,"- proxy.cse.cuhk.edu.hk : 5070 close , 41333 bytes ( 40.3 KB ) sent , 36763 bytes ( 35.9 KB ) received , lifetime 01 : 12 : 11",41281506,"- proxy.cse.cuhk.edu.hk : 5070 close , 41333 bytes ( 40.3 KB ) sent , 36763 bytes ( 35.9 KB ) received , lifetime 01 : 12 : 11",[]
456,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
457,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
458,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
459,"- proxy.cse.cuhk.edu.hk : 5070 close , 451 bytes sent , 353 bytes received , lifetime <1 sec",30d389aa,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['451', '353']"
460,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
461,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
462,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
463,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
464,"- proxy.cse.cuhk.edu.hk : 5070 close , 440 bytes sent , 7416 bytes ( 7.24 KB ) received , lifetime <1 sec",0b423844,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <1 sec","['440', 'sent', ',', '7416', 'bytes ( 7.24 KB )']"
465,"- proxy.cse.cuhk.edu.hk : 5070 close , 445 bytes sent , 5174 bytes ( 5.05 KB ) received , lifetime <1 sec",0b423844,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <1 sec","['445', 'sent', ',', '5174', 'bytes ( 5.05 KB )']"
466,"- proxy.cse.cuhk.edu.hk : 5070 close , 1121 bytes ( 1.09 KB ) sent , 8678 bytes ( 8.47 KB ) received , lifetime 00 : 01",b62a7eec,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> <*> ) received , lifetime <*> : <*>","['1121', '1.09', '8678', '8.47 KB', '00', '01']"
467,"- proxy.cse.cuhk.edu.hk : 5070 close , 446 bytes sent , 3816 bytes ( 3.72 KB ) received , lifetime <1 sec",0b423844,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <1 sec","['446', 'sent', ',', '3816', 'bytes ( 3.72 KB )']"
468,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
469,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
470,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
471,"- proxy.cse.cuhk.edu.hk : 5070 close , 1121 bytes ( 1.09 KB ) sent , 4756 bytes ( 4.64 KB ) received , lifetime <1 sec",468eebd5,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> KB ) received , lifetime <1 sec","['1121', '1.09', '4756', '4.64']"
472,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
473,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
474,"- proxy.cse.cuhk.edu.hk : 5070 close , 1061 bytes ( 1.03 KB ) sent , 20210 bytes ( 19.7 KB ) received , lifetime <1 sec",468eebd5,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> KB ) received , lifetime <1 sec","['1061', '1.03', '20210', '19.7']"
475,"- proxy.cse.cuhk.edu.hk : 5070 close , 446 bytes sent , 19674 bytes ( 19.2 KB ) received , lifetime <1 sec",0b423844,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <1 sec","['446', 'sent', ',', '19674', 'bytes ( 19.2 KB )']"
476,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
477,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
478,"- proxy.cse.cuhk.edu.hk : 5070 close , 1561 bytes ( 1.52 KB ) sent , 472 bytes received , lifetime <1 sec",0b423844,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <1 sec","['1561', '(', '1.52', 'KB', ') sent , 472 bytes']"
479,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
480,"- proxy.cse.cuhk.edu.hk : 5070 close , 436 bytes sent , 8613 bytes ( 8.41 KB ) received , lifetime <1 sec",0b423844,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <1 sec","['436', 'sent', ',', '8613', 'bytes ( 8.41 KB )']"
481,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
482,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
483,- ts1.qq.com : 8000 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['ts1.qq.com', '8000', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
484,"- ts1.qq.com : 8000 close , 85 bytes sent , 45 bytes received , lifetime <1 sec",b12c01b0,"- <*> : <*> close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['ts1.qq.com', '8000', '85', '45']"
485,- ts2.qq.com : 8000 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['ts2.qq.com', '8000', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
486,"- ts2.qq.com : 8000 close , 85 bytes sent , 45 bytes received , lifetime <1 sec",b12c01b0,"- <*> : <*> close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['ts2.qq.com', '8000', '85', '45']"
487,"- www.dropbox.com : 443 close , 1334 bytes ( 1.30 KB ) sent , 8199 bytes ( 8.00 KB ) received , lifetime 01 : 00",ad90ccb5,"- www.dropbox.com : 443 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> KB ) received , lifetime 01 : 00","['1334', '1.30', '8199', '8.00']"
488,"- www.dropbox.com : 443 close , 1334 bytes ( 1.30 KB ) sent , 8199 bytes ( 8.00 KB ) received , lifetime 01 : 00",ad90ccb5,"- www.dropbox.com : 443 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> KB ) received , lifetime 01 : 00","['1334', '1.30', '8199', '8.00']"
489,"- www.dropbox.com : 443 close , 1350 bytes ( 1.31 KB ) sent , 8652 bytes ( 8.44 KB ) received , lifetime 01 : 00",ad90ccb5,"- www.dropbox.com : 443 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> KB ) received , lifetime 01 : 00","['1350', '1.31', '8652', '8.44']"
490,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
491,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
492,"- proxy.cse.cuhk.edu.hk : 5070 close , 451 bytes sent , 353 bytes received , lifetime <1 sec",30d389aa,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['451', '353']"
493,"- qqmail.tencent.com : 12000 error : Could not connect through proxy proxy.cse.cuhk.edu.hk : 5070 - Proxy server cannot establish a connection with the target , status code 403",45183716,"- qqmail.tencent.com : 12000 error : Could not connect through proxy proxy.cse.cuhk.edu.hk : 5070 - Proxy server cannot establish a connection with the target , status code 403",[]
494,- qqmail.tencent.com : 80 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['qqmail.tencent.com', '80', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
495,"- qqmail.tencent.com : 80 close , 336 bytes sent , 2854 bytes ( 2.78 KB ) received , lifetime 00 : 01",30ec8f77,"- qqmail.tencent.com : 80 close , 336 bytes sent , 2854 bytes ( 2.78 KB ) received , lifetime 00 : 01",[]
496,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
497,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
498,"- proxy.cse.cuhk.edu.hk : 5070 close , 451 bytes sent , 353 bytes received , lifetime 00 : 01",dd18aa7d,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <*> : <*>","['451', '353', '00', '01']"
499,- get.sogou.com : 80 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['get.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
500,- get.sogou.com : 80 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['get.sogou.com', '80', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
501,"- proxy.cse.cuhk.edu.hk : 5070 close , 451 bytes sent , 353 bytes received , lifetime <1 sec",30d389aa,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['451', '353']"
502,- 137.189.89.156 : 22 open through proxy socks.cse.cuhk.edu.hk : 1080 SOCKS5,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['137.189.89.156', '22', 'socks.cse.cuhk.edu.hk', '1080 SOCKS5']"
503,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
504,- long.weixin.qq.com : 443 error : A connection request was canceled before the completion.,1bda8227,- long.weixin.qq.com : 443 error : A connection request was canceled before the completion.,[]
505,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
506,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
507,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
508,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
509,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
510,"- proxy.cse.cuhk.edu.hk : 5070 close , 451 bytes sent , 353 bytes received , lifetime <1 sec",30d389aa,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['451', '353']"
511,"- proxy.cse.cuhk.edu.hk : 5070 close , 2115 bytes ( 2.06 KB ) sent , 1342 bytes ( 1.31 KB ) received , lifetime 04 : 00",b62a7eec,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> <*> ) received , lifetime <*> : <*>","['2115', '2.06', '1342', '1.31 KB', '04', '00']"
512,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
513,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
514,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
515,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
516,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
517,"- proxy.cse.cuhk.edu.hk : 5070 close , 451 bytes sent , 353 bytes received , lifetime <1 sec",30d389aa,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['451', '353']"
518,"- proxy.cse.cuhk.edu.hk : 5070 close , 14227 bytes ( 13.8 KB ) sent , 4700 bytes ( 4.58 KB ) received , lifetime 01 : 02",b62a7eec,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> <*> ) received , lifetime <*> : <*>","['14227', '13.8', '4700', '4.58 KB', '01', '02']"
519,- ptlogin2.qq.com : 80 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['ptlogin2.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
520,- dir.minigame.qq.com : 80 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['dir.minigame.qq.com', '80', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
521,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
522,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
523,"- proxy.cse.cuhk.edu.hk : 5070 close , 343 bytes sent , 1078 bytes ( 1.05 KB ) received , lifetime 00 : 01",e68cec81,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <*> : <*>","['343', 'sent', ',', '1078', 'bytes ( 1.05 KB )', '00', '01']"
524,"- proxy.cse.cuhk.edu.hk : 5070 close , 344 bytes sent , 1343 bytes ( 1.31 KB ) received , lifetime 00 : 01",e68cec81,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <*> : <*>","['344', 'sent', ',', '1343', 'bytes ( 1.31 KB )', '00', '01']"
525,"- proxy.cse.cuhk.edu.hk : 5070 close , 1474 bytes ( 1.43 KB ) sent , 13129 bytes ( 12.8 KB ) received , lifetime 00 : 02",b62a7eec,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> <*> ) received , lifetime <*> : <*>","['1474', '1.43', '13129', '12.8 KB', '00', '02']"
526,"- proxy.cse.cuhk.edu.hk : 5070 close , 1127 bytes ( 1.10 KB ) sent , 5465 bytes ( 5.33 KB ) received , lifetime 00 : 02",b62a7eec,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes ( <*> KB ) sent , <*> bytes ( <*> <*> ) received , lifetime <*> : <*>","['1127', '1.10', '5465', '5.33 KB', '00', '02']"
527,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
528,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
529,"- proxy.cse.cuhk.edu.hk : 5070 close , 493 bytes sent , 523 bytes received , lifetime 00 : 01",dd18aa7d,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <*> : <*>","['493', '523', '00', '01']"
530,"- proxy.cse.cuhk.edu.hk : 5070 close , 1002 bytes sent , 12309 bytes ( 12.0 KB ) received , lifetime 00 : 01",e68cec81,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <*> : <*>","['1002', 'sent', ',', '12309', 'bytes ( 12.0 KB )', '00', '01']"
531,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
532,"- proxy.cse.cuhk.edu.hk : 5070 close , 656 bytes sent , 4795 bytes ( 4.68 KB ) received , lifetime <1 sec",0b423844,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes <*> <*> <*> <*> <*> <*> <*> <*> received , lifetime <1 sec","['656', 'sent', ',', '4795', 'bytes ( 4.68 KB )']"
533,*64 - proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,a9571191,*64 - <*> : <*> open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,"['proxy.cse.cuhk.edu.hk', '5070']"
534,"*64 - proxy.cse.cuhk.edu.hk : 5070 close , 303 bytes sent , 278 bytes received , lifetime <1 sec",bba1be00,"*64 - <*> : <*> close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['proxy.cse.cuhk.edu.hk', '5070', '303', '278']"
535,- dict.youdao.com : 80 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['dict.youdao.com', '80', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
536,- dict.youdao.com : 80 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,b69f64d6,- <*> : <*> open through proxy <*> : <*> <*>,"['dict.youdao.com', '80', 'proxy.cse.cuhk.edu.hk', '5070 HTTPS']"
537,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
538,"- proxy.cse.cuhk.edu.hk : 5070 close , 493 bytes sent , 523 bytes received , lifetime <1 sec",30d389aa,"- proxy.cse.cuhk.edu.hk : 5070 close , <*> bytes sent , <*> bytes received , lifetime <1 sec","['493', '523']"
539,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,c836ca66,- proxy.cse.cuhk.edu.hk : 5070 open through proxy proxy.cse.cuhk.edu.hk : 5070 HTTPS,[]
