LineId,Content,EventId,EventTemplate,ParameterList
100,INFO dfs.DataNode$PacketResponder : Received block blk_-81890431121996155 of size 67108864 from /10.250.14.224,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-81890431121996155', '67108864', '/10.250.14.224']"
101,INFO dfs.DataNode$PacketResponder : PacketResponder 0 for block blk_-5469378933672818363 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['0', 'blk_-5469378933672818363']"
102,INFO dfs.DataNode$PacketResponder : Received block blk_-5469378933672818363 of size 67108864 from /10.250.15.198,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-5469378933672818363', '67108864', '/10.250.15.198']"
103,INFO dfs.DataNode$PacketResponder : Received block blk_4144682606775457063 of size 67108864 from /10.250.13.188,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_4144682606775457063', '67108864', '/10.250.13.188']"
104,INFO dfs.DataNode$PacketResponder : Received block blk_-552777878049354034 of size 67108864 from /10.251.194.213,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-552777878049354034', '67108864', '/10.251.194.213']"
105,INFO dfs.DataNode$DataXceiver : Receiving block blk_-8639875378998700441 src : /10.251.127.243 : 37530 dest : /10.251.127.243 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_-8639875378998700441', '/10.251.127.243', '37530', '/10.251.127.243']"
106,INFO dfs.DataNode$PacketResponder : PacketResponder 0 for block blk_2125930056167262070 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['0', 'blk_2125930056167262070']"
107,INFO dfs.DataNode$PacketResponder : Received block blk_-9059918057394033702 of size 67108864 from /10.251.202.181,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-9059918057394033702', '67108864', '/10.251.202.181']"
108,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.203.246 : 50010 is added to blk_-4407205615750319896 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.203.246', 'blk_-4407205615750319896', '67108864']"
109,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.7.146 : 50010 is added to blk_6028273932152686831 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.250.7.146', 'blk_6028273932152686831', '67108864']"
110,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.35.1 : 50010 is added to blk_-3451391214443259021 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.35.1', 'blk_-3451391214443259021', '67108864']"
111,INFO dfs.DataNode$PacketResponder : PacketResponder 0 for block blk_7862612555955555335 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['0', 'blk_7862612555955555335']"
112,INFO dfs.DataNode$PacketResponder : Received block blk_-1050076240372437819 of size 67108864 from /10.250.7.96,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-1050076240372437819', '67108864', '/10.250.7.96']"
113,INFO dfs.DataNode$PacketResponder : Received block blk_3614135456815991682 of size 67108864 from /10.251.199.225,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_3614135456815991682', '67108864', '/10.251.199.225']"
114,INFO dfs.DataNode$DataXceiver : Receiving block blk_7536010865857702276 src : /10.251.199.225 : 40701 dest : /10.251.199.225 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_7536010865857702276', '/10.251.199.225', '40701', '/10.251.199.225']"
115,INFO dfs.DataNode$PacketResponder : PacketResponder 1 for block blk_-623461098307376898 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['1', 'blk_-623461098307376898']"
116,INFO dfs.FSDataset : Deleting block blk_-2407927758776599201 file /mnt/hadoop/dfs/data/current/subdir29/blk_-2407927758776599201,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-2407927758776599201', '/mnt/hadoop/dfs/data/current/subdir29/blk_-2407927758776599201']"
117,INFO dfs.FSDataset : Deleting block blk_2501216045179219814 file /mnt/hadoop/dfs/data/current/subdir14/blk_2501216045179219814,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_2501216045179219814', '/mnt/hadoop/dfs/data/current/subdir14/blk_2501216045179219814']"
118,INFO dfs.FSDataset : Deleting block blk_2730064062815102758 file /mnt/hadoop/dfs/data/current/subdir62/blk_2730064062815102758,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_2730064062815102758', '/mnt/hadoop/dfs/data/current/subdir62/blk_2730064062815102758']"
119,INFO dfs.FSDataset : Deleting block blk_2758216854693427612 file /mnt/hadoop/dfs/data/current/subdir40/blk_2758216854693427612,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_2758216854693427612', '/mnt/hadoop/dfs/data/current/subdir40/blk_2758216854693427612']"
120,INFO dfs.FSDataset : Deleting block blk_2789302604941892635 file /mnt/hadoop/dfs/data/current/subdir29/blk_2789302604941892635,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_2789302604941892635', '/mnt/hadoop/dfs/data/current/subdir29/blk_2789302604941892635']"
121,INFO dfs.DataNode$DataXceiver : 10.251.123.195 : 50010 Served block blk_-4273337502780510469 to /10.251.123.195,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.123.195', 'blk_-4273337502780510469', '/10.251.123.195']"
122,INFO dfs.DataNode$DataXceiver : 10.251.198.196 : 50010 Served block blk_8768652963016165424 to /10.251.198.196,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.198.196', 'blk_8768652963016165424', '/10.251.198.196']"
123,WARN dfs.DataNode$DataXceiver : 10.251.214.175 : 50010 : Got exception while serving blk_5651612297957106462 to /10.250.14.38 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.214.175', 'blk_5651612297957106462', '/10.250.14.38']"
124,INFO dfs.DataNode$DataXceiver : 10.250.11.85 : 50010 Served block blk_641467762859158713 to /10.250.11.85,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.250.11.85', 'blk_641467762859158713', '/10.250.11.85']"
125,WARN dfs.DataNode$DataXceiver : 10.251.91.32 : 50010 : Got exception while serving blk_2210320351982421266 to /10.250.17.225 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.91.32', 'blk_2210320351982421266', '/10.250.17.225']"
126,INFO dfs.DataNode$DataXceiver : 10.251.109.209 : 50010 Served block blk_-4819334277180421462 to /10.251.91.32,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.109.209', 'blk_-4819334277180421462', '/10.251.91.32']"
127,INFO dfs.DataNode$DataXceiver : 10.251.71.97 : 50010 Served block blk_1228286860391882078 to /10.251.71.97,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.71.97', 'blk_1228286860391882078', '/10.251.71.97']"
128,WARN dfs.DataNode$DataXceiver : 10.251.123.99 : 50010 : Got exception while serving blk_-7754770386750478280 to /10.251.214.130 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.123.99', 'blk_-7754770386750478280', '/10.251.214.130']"
129,WARN dfs.DataNode$DataXceiver : 10.251.75.79 : 50010 : Got exception while serving blk_8822995940401868268 to /10.251.75.79 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.75.79', 'blk_8822995940401868268', '/10.251.75.79']"
130,INFO dfs.DataNode$DataXceiver : 10.251.202.181 : 50010 Served block blk_-1832675898330909495 to /10.251.202.181,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.202.181', 'blk_-1832675898330909495', '/10.251.202.181']"
131,INFO dfs.DataNode$DataXceiver : 10.251.43.192 : 50010 Served block blk_-3067582595414027778 to /10.251.43.192,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.43.192', 'blk_-3067582595414027778', '/10.251.43.192']"
132,WARN dfs.DataNode$DataXceiver : 10.250.15.198 : 50010 : Got exception while serving blk_55967216605700780 to /10.250.14.38 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.250.15.198', 'blk_55967216605700780', '/10.250.14.38']"
133,WARN dfs.DataNode$DataXceiver : 10.251.109.209 : 50010 : Got exception while serving blk_1235203545559446027 to /10.251.67.4 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.109.209', 'blk_1235203545559446027', '/10.251.67.4']"
134,INFO dfs.DataNode$DataXceiver : 10.251.105.189 : 50010 Served block blk_1067119050984096477 to /10.251.105.189,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.105.189', 'blk_1067119050984096477', '/10.251.105.189']"
135,WARN dfs.DataNode$DataXceiver : 10.251.214.225 : 50010 : Got exception while serving blk_-3515129118812678595 to /10.251.123.195 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.214.225', 'blk_-3515129118812678595', '/10.251.123.195']"
136,INFO dfs.DataBlockScanner : Verification succeeded for blk_-8423534249199305505,b3725122,INFO dfs.DataBlockScanner : Verification succeeded for <*>,['blk_-8423534249199305505']
137,WARN dfs.DataNode$DataXceiver : 10.250.10.6 : 50010 : Got exception while serving blk_-1259102268581370809 to /10.251.66.3 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.250.10.6', 'blk_-1259102268581370809', '/10.251.66.3']"
138,WARN dfs.DataNode$DataXceiver : 10.251.215.192 : 50010 : Got exception while serving blk_-3252735208439551579 to /10.251.214.130 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.215.192', 'blk_-3252735208439551579', '/10.251.214.130']"
139,WARN dfs.DataNode$DataXceiver : 10.251.125.174 : 50010 : Got exception while serving blk_9174947768512942498 to /10.251.107.196 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.125.174', 'blk_9174947768512942498', '/10.251.107.196']"
140,INFO dfs.DataNode$DataXceiver : 10.251.106.50 : 50010 Served block blk_312766166255793962 to /10.251.110.196,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.106.50', 'blk_312766166255793962', '/10.251.110.196']"
141,INFO dfs.DataBlockScanner : Verification succeeded for blk_-1425585090000614401,b3725122,INFO dfs.DataBlockScanner : Verification succeeded for <*>,['blk_-1425585090000614401']
142,INFO dfs.DataNode$DataXceiver : 10.251.194.129 : 50010 Served block blk_6458242936964781421 to /10.251.194.129,81c53cf4,INFO dfs.DataNode$DataXceiver : <*> : 50010 Served block <*> to <*>,"['10.251.194.129', 'blk_6458242936964781421', '/10.251.194.129']"
143,INFO dfs.DataBlockScanner : Verification succeeded for blk_-6914344792678627673,b3725122,INFO dfs.DataBlockScanner : Verification succeeded for <*>,['blk_-6914344792678627673']
144,WARN dfs.DataNode$DataXceiver : 10.251.194.102 : 50010 : Got exception while serving blk_5985501307783077631 to /10.251.125.237 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.194.102', 'blk_5985501307783077631', '/10.251.125.237']"
145,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.90.239 : 50010 is added to blk_7679662577612192382 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.90.239', 'blk_7679662577612192382', '67108864']"
146,INFO dfs.DataNode$DataXceiver : Receiving block blk_4337816932553008657 src : /10.251.195.33 : 34627 dest : /10.251.195.33 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_4337816932553008657', '/10.251.195.33', '34627', '/10.251.195.33']"
147,INFO dfs.DataNode$PacketResponder : PacketResponder 1 for block blk_8570437591832077959 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['1', 'blk_8570437591832077959']"
148,INFO dfs.DataNode$PacketResponder : Received block blk_8570437591832077959 of size 67108864 from /10.250.11.194,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_8570437591832077959', '67108864', '/10.250.11.194']"
149,INFO dfs.DataNode$DataXceiver : Receiving block blk_7119480919356974588 src : /10.251.43.21 : 46413 dest : /10.251.43.21 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_7119480919356974588', '/10.251.43.21', '46413', '/10.251.43.21']"
150,INFO dfs.FSDataset : Deleting block blk_-8396329059777228665 file /mnt/hadoop/dfs/data/current/subdir19/blk_-8396329059777228665,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-8396329059777228665', '/mnt/hadoop/dfs/data/current/subdir19/blk_-8396329059777228665']"
151,INFO dfs.FSDataset : Deleting block blk_-8410646631964678319 file /mnt/hadoop/dfs/data/current/subdir57/blk_-8410646631964678319,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-8410646631964678319', '/mnt/hadoop/dfs/data/current/subdir57/blk_-8410646631964678319']"
152,INFO dfs.FSDataset : Deleting block blk_-8439911833096331328 file /mnt/hadoop/dfs/data/current/subdir8/blk_-8439911833096331328,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-8439911833096331328', '/mnt/hadoop/dfs/data/current/subdir8/blk_-8439911833096331328']"
153,INFO dfs.FSDataset : Deleting block blk_-8444775424859039587 file /mnt/hadoop/dfs/data/current/subdir56/blk_-8444775424859039587,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-8444775424859039587', '/mnt/hadoop/dfs/data/current/subdir56/blk_-8444775424859039587']"
154,INFO dfs.FSDataset : Deleting block blk_-8452763617465634405 file /mnt/hadoop/dfs/data/current/subdir30/blk_-8452763617465634405,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-8452763617465634405', '/mnt/hadoop/dfs/data/current/subdir30/blk_-8452763617465634405']"
155,INFO dfs.FSDataset : Deleting block blk_-8483693738399794388 file /mnt/hadoop/dfs/data/current/subdir63/blk_-8483693738399794388,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-8483693738399794388', '/mnt/hadoop/dfs/data/current/subdir63/blk_-8483693738399794388']"
156,WARN dfs.FSDataset : Unexpected error trying to delete block blk_8316604396152647415. BlockInfo not found in volumeMap.,4f321606,WARN dfs.FSDataset : Unexpected error trying to delete block <*> BlockInfo not found in volumeMap.,['blk_8316604396152647415.']
157,WARN dfs.FSDataset : Unexpected error trying to delete block blk_8344179782425106011. BlockInfo not found in volumeMap.,4f321606,WARN dfs.FSDataset : Unexpected error trying to delete block <*> BlockInfo not found in volumeMap.,['blk_8344179782425106011.']
158,INFO dfs.DataNode$PacketResponder : Received block blk_3483940880290249720 of size 67108864 from /10.251.215.192,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_3483940880290249720', '67108864', '/10.251.215.192']"
159,INFO dfs.DataBlockScanner : Verification succeeded for blk_8202440327477112111,b3725122,INFO dfs.DataBlockScanner : Verification succeeded for <*>,['blk_8202440327477112111']
160,INFO dfs.FSDataset : Deleting block blk_-3293285966230793634 file /mnt/hadoop/dfs/data/current/subdir57/blk_-3293285966230793634,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-3293285966230793634', '/mnt/hadoop/dfs/data/current/subdir57/blk_-3293285966230793634']"
161,INFO dfs.FSDataset : Deleting block blk_-4636159087827707811 file /mnt/hadoop/dfs/data/current/blk_-4636159087827707811,9fb04c85,INFO dfs.FSDataset : Deleting block <*> file <*>,"['blk_-4636159087827707811', '/mnt/hadoop/dfs/data/current/blk_-4636159087827707811']"
162,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.14.38 : 50010 is added to blk_-5065343727734235952 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.250.14.38', 'blk_-5065343727734235952', '67108864']"
163,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.111.37 : 50010 is added to blk_1917162061875711104 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.111.37', 'blk_1917162061875711104', '67108864']"
164,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.193.175 : 50010 is added to blk_-1695060270864128830 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.193.175', 'blk_-1695060270864128830', '67108864']"
165,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.194.129 : 50010 is added to blk_1744498253642922007 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.194.129', 'blk_1744498253642922007', '67108864']"
166,INFO dfs.DataNode$DataXceiver : Receiving block blk_-7703043291758213822 src : /10.251.31.5 : 51276 dest : /10.251.31.5 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_-7703043291758213822', '/10.251.31.5', '51276', '/10.251.31.5']"
167,INFO dfs.DataNode$PacketResponder : Received block blk_1027335828281286094 of size 67108864 from /10.250.19.16,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_1027335828281286094', '67108864', '/10.250.19.16']"
168,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_5435289566295571315 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_5435289566295571315']"
169,INFO dfs.DataNode$DataXceiver : Receiving block blk_-7503850160587692440 src : /10.250.10.223 : 40844 dest : /10.250.10.223 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_-7503850160587692440', '/10.250.10.223', '40844', '/10.250.10.223']"
170,INFO dfs.DataNode$PacketResponder : Received block blk_5435289566295571315 of size 67108864 from /10.251.203.129,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_5435289566295571315', '67108864', '/10.251.203.129']"
171,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.13.240 : 50010 is added to blk_-2955742561254344654 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.250.13.240', 'blk_-2955742561254344654', '67108864']"
172,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_2926391272296676893 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_2926391272296676893']"
173,INFO dfs.DataNode$DataXceiver : Receiving block blk_-1973917018770230998 src : /10.251.123.132 : 54759 dest : /10.251.123.132 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_-1973917018770230998', '/10.251.123.132', '54759', '/10.251.123.132']"
174,INFO dfs.DataNode$DataXceiver : Receiving block blk_2449241888378053423 src : /10.251.75.49 : 34916 dest : /10.251.75.49 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_2449241888378053423', '/10.251.75.49', '34916', '/10.251.75.49']"
175,INFO dfs.DataNode$PacketResponder : Received block blk_-7468597624253724592 of size 3544169 from /10.251.215.70,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-7468597624253724592', '3544169', '/10.251.215.70']"
176,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811101024_0001_m_001568_0/part-01568. blk_7679577142159781683,d08ff016,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : <*> <*>,['/user/root/rand/_temporary/_task_200811101024_0001_m_001568_0/part-01568. blk_7679577142159781683']
177,INFO dfs.DataNode$DataXceiver : Receiving block blk_-1099576787684412393 src : /10.251.107.50 : 43908 dest : /10.251.107.50 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_-1099576787684412393', '/10.251.107.50', '43908', '/10.251.107.50']"
178,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_5299374438652491775 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_5299374438652491775']"
179,INFO dfs.DataNode$DataXceiver : Receiving block blk_905515777124804814 src : /10.251.75.49 : 38153 dest : /10.251.75.49 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_905515777124804814', '/10.251.75.49', '38153', '/10.251.75.49']"
180,INFO dfs.DataNode$PacketResponder : Received block blk_2736625634046895612 of size 67108864 from /10.251.122.65,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_2736625634046895612', '67108864', '/10.251.122.65']"
181,INFO dfs.DataNode$PacketResponder : Received block blk_7264326104814299594 of size 67108864 from /10.251.122.79,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_7264326104814299594', '67108864', '/10.251.122.79']"
182,INFO dfs.DataNode$PacketResponder : PacketResponder 1 for block blk_-7762567011624991752 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['1', 'blk_-7762567011624991752']"
183,INFO dfs.DataNode$PacketResponder : Received block blk_-7762567011624991752 of size 67108864 from /10.251.42.191,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-7762567011624991752', '67108864', '/10.251.42.191']"
184,INFO dfs.DataNode$PacketResponder : PacketResponder 0 for block blk_-3619788164756913001 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['0', 'blk_-3619788164756913001']"
185,INFO dfs.DataNode$PacketResponder : Received block blk_-3619788164756913001 of size 67108864 from /10.251.39.209,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-3619788164756913001', '67108864', '/10.251.39.209']"
186,INFO dfs.DataNode$PacketResponder : Received block blk_-3619788164756913001 of size 67108864 from /10.251.73.220,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-3619788164756913001', '67108864', '/10.251.73.220']"
187,INFO dfs.DataNode$DataXceiver : Receiving block blk_9050962043671131010 src : /10.251.67.225 : 36204 dest : /10.251.67.225 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_9050962043671131010', '/10.251.67.225', '36204', '/10.251.67.225']"
188,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_-1420941324362132043 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_-1420941324362132043']"
189,INFO dfs.DataNode$PacketResponder : Received block blk_-6680923168237043915 of size 67108864 from /10.251.75.79,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-6680923168237043915', '67108864', '/10.251.75.79']"
190,INFO dfs.DataNode$PacketResponder : PacketResponder 0 for block blk_-7017534084498832799 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['0', 'blk_-7017534084498832799']"
191,INFO dfs.DataNode$DataXceiver : Receiving block blk_1466050633891207174 src : /10.251.75.79 : 49481 dest : /10.251.75.79 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_1466050633891207174', '/10.251.75.79', '49481', '/10.251.75.79']"
192,INFO dfs.DataNode$DataXceiver : Receiving block blk_-3517148258470441797 src : /10.251.67.211 : 57490 dest : /10.251.67.211 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_-3517148258470441797', '/10.251.67.211', '57490', '/10.251.67.211']"
193,INFO dfs.DataNode$PacketResponder : Received block blk_-765458789120231677 of size 67108864 from /10.250.17.225,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-765458789120231677', '67108864', '/10.250.17.225']"
194,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_4460809195925474680 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_4460809195925474680']"
195,INFO dfs.DataNode$PacketResponder : PacketResponder 1 for block blk_9175661777956801158 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['1', 'blk_9175661777956801158']"
196,WARN dfs.DataNode$DataXceiver : 10.251.123.20 : 50010 : Got exception while serving blk_-2002887044106858002 to /10.250.7.244 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.123.20', 'blk_-2002887044106858002', '/10.250.7.244']"
197,WARN dfs.DataNode$DataXceiver : 10.251.109.209 : 50010 : Got exception while serving blk_2291317469228276965 to /10.251.43.147 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.109.209', 'blk_2291317469228276965', '/10.251.43.147']"
198,WARN dfs.DataNode$DataXceiver : 10.251.122.65 : 50010 : Got exception while serving blk_-3043478758820521295 to /10.250.19.227 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.122.65', 'blk_-3043478758820521295', '/10.250.19.227']"
199,WARN dfs.DataNode$DataXceiver : 10.251.105.189 : 50010 : Got exception while serving blk_2462859423317438432 to /10.250.19.227 :,38174550,WARN dfs.DataNode$DataXceiver : <*> : 50010 : Got exception while serving <*> to <*> :,"['10.251.105.189', 'blk_2462859423317438432', '/10.250.19.227']"
